,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,elevation
374,Feature,pr2020001005,3.53,"70km NW of San Antonio, Puerto Rico",1577867863150,1580735112040,-300,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001005&format=geojson,1.0,2.2,,,reviewed,0,192,pr,2020001005,",us70006t3f,pr2020001005,",",us,pr,",",dyfi,geoserve,origin,phase-data,",14.0,0.7343,0.47,316.0,md,earthquake,"M 3.5 - 70km NW of San Antonio, Puerto Rico",Point,"[-67.7611, 19.0625, 25]",0
375,Feature,us700070t5,4.7,"203km ESE of Hihifo, Tonga",1577867841727,1581950775040,-660,https://earthquake.usgs.gov/earthquakes/eventpage/us700070t5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070t5&format=geojson,,,,,reviewed,0,340,us,700070t5,",us700070t5,",",us,",",geoserve,origin,phase-data,",,2.997,0.59,204.0,mb,earthquake,"M 4.7 - 203km ESE of Hihifo, Tonga",Point,"[-172.1435, -16.935, 10]",1
376,Feature,pr2020001128,2.18,"9km S of Guanica, Puerto Rico",1577867750870,1578132799991,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001128,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001128&format=geojson,,,,,reviewed,0,73,pr,2020001128,",pr2020001128,",",pr,",",geoserve,origin,phase-data,",4.0,0.0883,0.04,292.0,md,earthquake,"M 2.2 - 9km S of Guanica, Puerto Rico",Point,"[-66.8935, 17.888, 7]",0
377,Feature,nc73322121,0.96,"6km W of Mammoth Lakes, CA",1577867708940,1577998023559,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322121,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322121&format=geojson,,,,,reviewed,0,14,nc,73322121,",nc73322121,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",8.0,0.02012,0.04,139.0,md,earthquake,"M 1.0 - 6km W of Mammoth Lakes, CA",Point,"[-119.0446667, 37.627, -1.06]",2167
378,Feature,ak0201shijc,2.0,"25km ESE of Butte, Alaska",1577867486805,1578698275497,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201shijc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201shijc&format=geojson,,,,,reviewed,0,62,ak,0201shijc,",ak0201shijc,",",ak,",",geoserve,origin,phase-data,",,,0.44,,ml,earthquake,"M 2.0 - 25km ESE of Butte, Alaska",Point,"[-148.6143, 61.4265, 28.3]",1312
379,Feature,us70006t3c,5.5,"208km NE of Neiafu, Tonga",1577867484041,1583420782040,-660,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t3c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t3c&format=geojson,,,0.0,green,reviewed,0,465,us,70006t3c,",us70006t3c,",",us,",",geoserve,losspager,moment-tensor,origin,phase-data,shakemap,",,2.936,1.28,40.0,mww,earthquake,"M 5.5 - 208km NE of Neiafu, Tonga",Point,"[-172.4897, -17.427, 10]",3
380,Feature,pr2020001126,2.69,"7km SSW of Indios, Puerto Rico",1577866962770,1578136844441,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001126,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001126&format=geojson,,,,,reviewed,0,111,pr,2020001126,",pr2020001126,",",pr,",",geoserve,origin,phase-data,",9.0,0.0572,0.22,209.0,md,earthquake,"M 2.7 - 7km SSW of Indios, Puerto Rico",Point,"[-66.8478, 17.9273, 7]",0
381,Feature,ak0201sfd9y,1.2,"56km ENE of Cantwell, Alaska",1577866883470,1578698274413,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201sfd9y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201sfd9y&format=geojson,,,,,reviewed,0,22,ak,0201sfd9y,",ak0201sfd9y,",",ak,",",geoserve,origin,phase-data,",,,0.65,,ml,earthquake,"M 1.2 - 56km ENE of Cantwell, Alaska",Point,"[-147.8802, 63.5571, 0.6]",1601
382,Feature,pr2020001123,2.07,"6km S of Guanica, Puerto Rico",1577866812220,1578136806633,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001123,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001123&format=geojson,,,,,reviewed,0,66,pr,2020001123,",pr2020001123,",",pr,",",geoserve,origin,phase-data,",6.0,0.0735,0.2,231.0,md,earthquake,"M 2.1 - 6km S of Guanica, Puerto Rico",Point,"[-66.9106, 17.9086, 8]",0
383,Feature,ak0201sdu4u,1.7,"103km W of Willow, Alaska",1577866447731,1578705682074,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201sdu4u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201sdu4u&format=geojson,,,,,reviewed,0,44,ak,0201sdu4u,",ak0201sdu4u,",",ak,",",geoserve,origin,phase-data,",,,0.55,,ml,earthquake,"M 1.7 - 103km W of Willow, Alaska",Point,"[-151.9865, 61.8387, 98.9]",546
384,Feature,pr2020001120,2.63,"9km SSE of Guanica, Puerto Rico",1577866001360,1578136764601,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001120,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001120&format=geojson,,,,,reviewed,0,106,pr,2020001120,",pr2020001120,",",pr,",",geoserve,origin,phase-data,",10.0,0.0856,0.34,238.0,md,earthquake,"M 2.6 - 9km SSE of Guanica, Puerto Rico",Point,"[-66.8755, 17.8896, 13]",0
385,Feature,us70006t37,4.0,"94km SW of Tocopilla, Chile",1577865838562,1580998937040,-300,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t37,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t37&format=geojson,,,,,reviewed,0,246,us,70006t37,",us70006t37,",",us,",",geoserve,origin,phase-data,",,0.482,0.49,185.0,mb,earthquake,"M 4.0 - 94km SW of Tocopilla, Chile",Point,"[-70.7215, -22.7979, 10]",71
386,Feature,ak0201sbcpf,1.9,"43km NNW of Bear Creek, Alaska",1577865771909,1578698273252,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201sbcpf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201sbcpf&format=geojson,,,,,reviewed,0,56,ak,0201sbcpf,",ak0201sbcpf,",",ak,",",geoserve,origin,phase-data,",,,0.41,,ml,earthquake,"M 1.9 - 43km NNW of Bear Creek, Alaska",Point,"[-149.7361, 60.5132, 32.5]",837
387,Feature,nm60097328,2.23,"8km NW of England, Arkansas",1577865543120,1577915537760,-360,https://earthquake.usgs.gov/earthquakes/eventpage/nm60097328,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nm60097328&format=geojson,2.0,3.1,,,reviewed,0,77,nm,60097328,",nm60097328,",",nm,",",dyfi,geoserve,origin,phase-data,",12.0,0.309,0.28,136.0,md,earthquake,"M 2.2 - 8km NW of England, Arkansas",Point,"[-92.0393333, 34.5933333, 9.4]",77
388,Feature,hv71312522,2.16,"34km SSE of Waimea, Hawaii",1577865078540,1578362687340,-600,https://earthquake.usgs.gov/earthquakes/eventpage/hv71312522,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv71312522&format=geojson,,,,,reviewed,0,72,hv,71312522,",hv71312522,",",hv,",",geoserve,origin,phase-data,",35.0,0.02061,0.15,77.0,ml,earthquake,"M 2.2 - 34km SSE of Waimea, Hawaii",Point,"[-155.5306667, 19.7366667, 16.64]",809
389,Feature,ak0201s05g6,1.2,"21km S of Manley Hot Springs, Alaska",1577865025856,1578698272124,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201s05g6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201s05g6&format=geojson,,,,,reviewed,0,22,ak,0201s05g6,",ak0201s05g6,",",ak,",",geoserve,origin,phase-data,",,,0.64,,ml,earthquake,"M 1.2 - 21km S of Manley Hot Springs, Alaska",Point,"[-150.5582, 64.8107, 8.2]",191
390,Feature,pr2020001119,2.12,"11km S of Indios, Puerto Rico",1577864977100,1578136677745,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001119,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001119&format=geojson,,,,,reviewed,0,69,pr,2020001119,",pr2020001119,",",pr,",",geoserve,origin,phase-data,",4.0,0.0993,0.09,320.0,md,earthquake,"M 2.1 - 11km S of Indios, Puerto Rico",Point,"[-66.8305, 17.8885, 8]",0
391,Feature,us700070t8,4.0,"73km NNE of Otrada, Russia",1577864861464,1580998605040,660,https://earthquake.usgs.gov/earthquakes/eventpage/us700070t8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070t8&format=geojson,,,,,reviewed,0,246,us,700070t8,",us700070t8,",",us,",",geoserve,origin,phase-data,",,2.723,0.93,136.0,mb,earthquake,"M 4.0 - 73km NNE of Otrada, Russia",Point,"[146.3212, 44.6423, 167.96]",42
392,Feature,ci39019615,0.86,"21km ESE of Little Lake, CA",1577864679320,1577903712808,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019615,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019615&format=geojson,,,,,reviewed,0,11,ci,39019615,",ci39019615,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",16.0,0.07562,0.15,75.0,ml,earthquake,"M 0.9 - 21km ESE of Little Lake, CA",Point,"[-117.694, 35.8576667, 4.75]",1429
393,Feature,pr2020001004,2.8,"9km SE of Guanica, Puerto Rico",1577864563220,1578467823040,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001004&format=geojson,,,,,reviewed,0,121,pr,2020001004,",pr2020001004,us70006t36,",",pr,us,",",geoserve,origin,phase-data,",14.0,0.0574,0.09,214.0,md,earthquake,"M 2.8 - 9km SE of Guanica, Puerto Rico",Point,"[-66.8755, 17.9178, 6]",0
394,Feature,mb80376789,1.34,"15km SW of Townsend, Montana",1577864209530,1577895576610,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80376789,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80376789&format=geojson,,,,,reviewed,0,28,mb,80376789,",mb80376789,",",mb,",",geoserve,origin,phase-data,",9.0,0.326,0.14,163.0,ml,earthquake,"M 1.3 - 15km SW of Townsend, Montana",Point,"[-111.6678333, 46.2183333, 1.29]",1524
395,Feature,pr2020001127,2.23,"90km N of Isabela, Puerto Rico",1577864147730,1578118923500,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001127,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001127&format=geojson,,,,,reviewed,0,77,pr,2020001127,",pr2020001127,",",pr,",",geoserve,origin,phase-data,",3.0,1.1401,0.38,325.0,md,earthquake,"M 2.2 - 90km N of Isabela, Puerto Rico",Point,"[-67.1425, 19.3145, 39]",1
396,Feature,ci39019607,0.6,"1km SSE of Mira Loma, CA",1577864014900,1578066303169,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019607,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019607&format=geojson,,,,,reviewed,0,6,ci,39019607,",ci39019607,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",26.0,0.0435,0.13,51.0,ml,earthquake,"M 0.6 - 1km SSE of Mira Loma, CA",Point,"[-117.5141667, 33.9861667, 2.83]",757
397,Feature,pr2020001125,1.71,"10km S of Indios, Puerto Rico",1577863666890,1578118785130,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001125,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001125&format=geojson,,,,,reviewed,0,45,pr,2020001125,",pr2020001125,",",pr,",",geoserve,origin,phase-data,",3.0,0.2208,0.14,330.0,md,earthquake,"M 1.7 - 10km S of Indios, Puerto Rico",Point,"[-66.8348, 17.8995, 8]",0
398,Feature,ak0201ruttp,2.9,"24km NNE of Anchor Point, Alaska",1577863542342,1581603846040,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201ruttp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201ruttp&format=geojson,3.0,2.2,,,reviewed,0,130,ak,0201ruttp,",ak0201ruttp,us70006t2z,",",ak,us,",",dyfi,geoserve,origin,phase-data,",,,0.48,,ml,earthquake,"M 2.9 - 24km NNE of Anchor Point, Alaska",Point,"[-151.614, 59.9645, 68.6]",133
399,Feature,ci39019599,1.05,"11km WSW of Searles Valley, CA",1577863518910,1577903757510,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019599,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019599&format=geojson,,,,,reviewed,0,17,ci,39019599,",ci39019599,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",20.0,0.1063,0.24,80.0,ml,earthquake,"M 1.1 - 11km WSW of Searles Valley, CA",Point,"[-117.5056667, 35.7151667, 11.34]",1154
400,Feature,pr2020001124,1.88,"7km S of Guanica, Puerto Rico",1577863450750,1578118822122,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001124,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001124&format=geojson,,,,,reviewed,0,54,pr,2020001124,",pr2020001124,",",pr,",",geoserve,origin,phase-data,",4.0,0.0719,0.25,276.0,md,earthquake,"M 1.9 - 7km S of Guanica, Puerto Rico",Point,"[-66.904, 17.9076, 3]",0
401,Feature,pr2020001122,1.67,"14km SSE of Ponce, Puerto Rico",1577863342450,1578118861562,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001122,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001122&format=geojson,,,,,reviewed,0,43,pr,2020001122,",pr2020001122,",",pr,",",geoserve,origin,phase-data,",4.0,0.1611,0.17,292.0,md,earthquake,"M 1.7 - 14km SSE of Ponce, Puerto Rico",Point,"[-66.5731, 17.8851, 8]",7
402,Feature,ci39019591,0.93,"4km NNE of Fontana, CA",1577863328350,1577903762040,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019591&format=geojson,,,,,reviewed,0,13,ci,39019591,",ci39019591,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",21.0,0.06212,0.15,49.0,ml,earthquake,"M 0.9 - 4km NNE of Fontana, CA",Point,"[-117.437, 34.1308333, 5.23]",990
403,Feature,ak0201rsuhd,1.1,"85km E of Cantwell, Alaska",1577862976817,1578698447589,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201rsuhd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201rsuhd&format=geojson,,,,,reviewed,0,19,ak,0201rsuhd,",ak0201rsuhd,",",ak,",",geoserve,origin,phase-data,",,,0.44,,ml,earthquake,"M 1.1 - 85km E of Cantwell, Alaska",Point,"[-147.2552, 63.4989, 6.5]",1575
404,Feature,ak0201rrqmu,1.7,"45km SSW of Redoubt Volcano, Alaska",1577862653165,1578698269401,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201rrqmu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201rrqmu&format=geojson,,,,,reviewed,0,44,ak,0201rrqmu,",ak0201rrqmu,",",ak,",",geoserve,origin,phase-data,",,,0.34,,ml,earthquake,"M 1.7 - 45km SSW of Redoubt Volcano, Alaska",Point,"[-153.1001, 60.1145, 109.5]",283
405,Feature,mb80376989,1.09,"10km NE of Hoback, Wyoming",1577862609680,1577983871330,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80376989,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80376989&format=geojson,,,,,reviewed,0,18,mb,80376989,",mb80376989,",",mb,",",geoserve,origin,phase-data,",4.0,0.126,0.09,214.0,ml,earthquake,"M 1.1 - 10km NE of Hoback, Wyoming",Point,"[-110.6878333, 43.3438333, 10.26]",2209
406,Feature,ak0201rr7uz,2.5,"67km SSW of Kobuk, Alaska",1577862535795,1581947302040,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201rr7uz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201rr7uz&format=geojson,,,,,reviewed,0,96,ak,0201rr7uz,",ak0201rr7uz,us70006t2y,",",ak,us,",",geoserve,origin,phase-data,",,,0.55,,ml,earthquake,"M 2.5 - 67km SSW of Kobuk, Alaska",Point,"[-157.2841, 66.33, 4.7]",457
407,Feature,pr2020001117,1.71,"8km S of Guanica, Puerto Rico",1577862401230,1578104791550,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001117,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001117&format=geojson,,,,,reviewed,0,45,pr,2020001117,",pr2020001117,",",pr,",",geoserve,origin,phase-data,",3.0,0.1451,0.09,331.0,md,earthquake,"M 1.7 - 8km S of Guanica, Puerto Rico",Point,"[-66.9198, 17.8948, 10]",0
408,Feature,ok2020aanz,3.08,"19km SE of Helena, Oklahoma",1577862254310,1581603786040,-360,https://earthquake.usgs.gov/earthquakes/eventpage/ok2020aanz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2020aanz&format=geojson,3.0,4.8,,,reviewed,0,147,ok,2020aanz,",ok2020aanz,us70006t2v,",",ok,us,",",dyfi,geoserve,origin,phase-data,",59.0,0.0,0.12,64.0,ml,earthquake,"M 3.1 - 19km SE of Helena, Oklahoma",Point,"[-98.14466667, 36.4115, 7.8]",392
409,Feature,ak0201rpwxi,1.2,"63km SSW of Tok, Alaska",1577862168530,1578698268336,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201rpwxi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201rpwxi&format=geojson,,,,,reviewed,0,22,ak,0201rpwxi,",ak0201rpwxi,",",ak,",",geoserve,origin,phase-data,",,,0.62,,ml,earthquake,"M 1.2 - 63km SSW of Tok, Alaska",Point,"[-143.6196, 62.8481, 4.9]",903
410,Feature,us700070t7,4.3,"273km E of Hasaki, Japan",1577862045869,1580997648040,600,https://earthquake.usgs.gov/earthquakes/eventpage/us700070t7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070t7&format=geojson,,,,,reviewed,0,284,us,700070t7,",us700070t7,",",us,",",geoserve,origin,phase-data,",,4.485,0.91,120.0,mb,earthquake,"M 4.3 - 273km E of Hasaki, Japan",Point,"[143.8215, 36.1566, 10]",-1
411,Feature,nc73322116,0.65,"3km NE of The Geysers, CA",1577861998970,1577868963341,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322116,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322116&format=geojson,,,,,automatic,0,6,nc,73322116,",nc73322116,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",7.0,0.009151,0.02,98.0,md,earthquake,"M 0.7 - 3km NE of The Geysers, CA",Point,"[-122.7281647, 38.7924995, 1.83]",358
412,Feature,pr2020001115,2.08,"4km SW of Guanica, Puerto Rico",1577861967770,1578104773102,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001115,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001115&format=geojson,,,,,reviewed,0,67,pr,2020001115,",pr2020001115,",",pr,",",geoserve,origin,phase-data,",3.0,0.0614,0.05,230.0,md,earthquake,"M 2.1 - 4km SW of Guanica, Puerto Rico",Point,"[-66.9303, 17.9411, 3]",-1
413,Feature,ak0201rfqyl,0.8,"100km ESE of King Salmon, Alaska",1577861707044,1578698266160,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201rfqyl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201rfqyl&format=geojson,,,,,reviewed,0,10,ak,0201rfqyl,",ak0201rfqyl,",",ak,",",geoserve,origin,phase-data,",,,0.24,,ml,earthquake,"M 0.8 - 100km ESE of King Salmon, Alaska",Point,"[-155.1625, 58.2418, 4.3]",364
414,Feature,pr2020001121,1.95,"11km SSE of Maria Antonia, Puerto Rico",1577861682800,1578112427627,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001121,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001121&format=geojson,,,,,reviewed,0,58,pr,2020001121,",pr2020001121,",",pr,",",geoserve,origin,phase-data,",5.0,0.0998,0.06,241.0,md,earthquake,"M 2.0 - 11km SSE of Maria Antonia, Puerto Rico",Point,"[-66.8425, 17.8823, 6]",0
415,Feature,ci39019583,1.2,"20km E of Little Lake, CA",1577861433710,1577861644635,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019583&format=geojson,,,,,automatic,0,22,ci,39019583,",ci39019583,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",19.0,0.06523,0.13,86.0,ml,earthquake,"M 1.2 - 20km E of Little Lake, CA",Point,"[-117.6818314, 35.9306679, 1.89]",1488
416,Feature,hv71312457,2.74,"6km SW of Volcano, Hawaii",1577861294760,1577864079265,-600,https://earthquake.usgs.gov/earthquakes/eventpage/hv71312457,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv71312457&format=geojson,1.0,2.2,,,automatic,0,116,hv,71312457,",hv71312457,",",hv,",",dyfi,geoserve,origin,phase-data,",17.0,0.01136,0.14,47.0,ml,earthquake,"M 2.7 - 6km SW of Volcano, Hawaii",Point,"[-155.2830048, 19.3946667, 0]",675
417,Feature,hv71312462,2.59,"6km SSW of Volcano, Hawaii",1577861293790,1581947207040,-600,https://earthquake.usgs.gov/earthquakes/eventpage/hv71312462,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv71312462&format=geojson,,,,,reviewed,0,103,hv,71312462,",hv71312462,us70006t2t,",",hv,us,",",geoserve,origin,phase-data,",27.0,0.005245,0.09,43.0,ml,earthquake,"M 2.6 - 6km SSW of Volcano, Hawaii",Point,"[-155.277, 19.3911667, 1.85]",667
418,Feature,ak0201re4jp,1.4,"44km NNW of Valdez, Alaska",1577861268734,1578698265148,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201re4jp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201re4jp&format=geojson,,,,,reviewed,0,30,ak,0201re4jp,",ak0201re4jp,",",ak,",",geoserve,origin,phase-data,",,,0.45,,ml,earthquake,"M 1.4 - 44km NNW of Valdez, Alaska",Point,"[-146.6504, 61.5019, 34.9]",1444
419,Feature,ci39019575,1.42,"13km WNW of Anza, CA",1577861254940,1577903827350,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39019575,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39019575&format=geojson,,,,,reviewed,0,31,ci,39019575,",ci39019575,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",67.0,0.04382,0.19,21.0,ml,earthquake,"M 1.4 - 13km WNW of Anza, CA",Point,"[-116.8135, 33.5788333, 4.98]",1302
420,Feature,pr2020001118,2.42,"8km SSE of Guanica, Puerto Rico",1577861104950,1578112480430,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001118,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001118&format=geojson,,,,,reviewed,0,90,pr,2020001118,",pr2020001118,",",pr,",",geoserve,origin,phase-data,",8.0,0.0707,0.12,231.0,md,earthquake,"M 2.4 - 8km SSE of Guanica, Puerto Rico",Point,"[-66.8746, 17.9045, 5]",0
